schemaVersion,recordType,source_name,source_url,title,authors,paper_url,github_url,github_stars,published_date,collectedAt,github_stars_fetched_at,github_evidence_type
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13605,Active Perception for Embodied Disambiguation,Yiwei Liu; Luwei Yang,https://arxiv.org/abs/2608.13605,,,2026-08-11T09:47:20+00:00,2026-08-17T04:57:50.371538+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10730,Smart Enough to Go Extinct? An Evolutionary Challenge to the Value of General Intelligence and Its Ethical Implications for AGI,David Klotz,https://arxiv.org/abs/2608.10730,,,2026-08-11T09:45:35+00:00,2026-08-17T04:57:50.389224+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10729,Optimal Stopping of Self-Refining Foundation Models,Kim Hammar; Tansu Alpcan; Emil C. Lupu,https://arxiv.org/abs/2608.10729,,,2026-08-11T09:45:34+00:00,2026-08-17T04:57:50.407896+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10720,Ex-Omni-2D: Expressive Omni-Modal Dialogue Models with Native Visual Presence,Haoyu Zhang; Zhipeng Li; Xiaoying Tang; Tianshu Yu; Yiwen Guo,https://arxiv.org/abs/2608.10720,,,2026-08-11T09:37:11+00:00,2026-08-17T04:57:50.424052+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10716,DuplexWorld: Can voice agents help you get through the day?,Aryan Vijay Bhosale; Harshit Rajgarhia; Akhil Pothanapalli; Asif Shaik; Abhishek Mukherji; Dinesh Manocha,https://arxiv.org/abs/2608.10716,,,2026-08-11T09:34:39+00:00,2026-08-17T04:57:50.442870+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10715,Most biomedical publications show signs of LLM-assisted writing,Lena Holzwarth; Rita González-Márquez; Dmitry Kobak,https://arxiv.org/abs/2608.10715,,,2026-08-11T09:34:18+00:00,2026-08-17T04:57:50.463643+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10714,Conversational Orchestration for Organic 6G,Masoud Shokrnezhad; Tarik Taleb,https://arxiv.org/abs/2608.10714,,,2026-08-11T09:32:52+00:00,2026-08-17T04:57:50.483790+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10703,"Your LLM, Your Style: Behavioral Mode Axes for LLM Behavioral Control",Haoze Liu; Run Liu; Haiying Xu; Jiahui Han; Siyuan Fang; Siyu Yan; Huiqi Deng; Guanchu Wang; Na Zou,https://arxiv.org/abs/2608.10703,https://github.com/lhz191/LLM-Behavioral-Personality,2,2026-08-11T09:25:47+00:00,2026-08-17T04:57:50.507123+00:00,2026-08-17T04:57:01.795594+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10699,ProTAGAD: A Foundation Model for TAG Anomaly Detection with Decoupled Topological and Textual Prototypes,Ziyan Wang; Liwen Wu; Cheng Xie; Song Gao; Zhenli He; Xin Jin,https://arxiv.org/abs/2608.10699,,,2026-08-11T09:20:04+00:00,2026-08-17T04:57:50.526673+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10694,"Optimize Cheap, Deploy Strong: Cost-Aware Cross-Tier Transfer for Evolutionary Optimization",Tal Oved; Roi Pony; Oshri Naparstek; Udi barzelay,https://arxiv.org/abs/2608.10694,,,2026-08-11T09:17:22+00:00,2026-08-17T04:57:50.546544+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10692,SPIEval: Evaluating Large Language Models as Mobile Assistants over Scattered Personal Information,Junjie Ye; Zhuohui Sheng; Shaofan Liu; Yulun Zhu; Wenjie Fu; Dingwei Zhu; Ming Zhang; Yujiong Shen; Weichao Wang; Xin Zhao; Shihan Dou; Tao Gui; Qi Zhang; Xuanjing Huang; Pluto Zhou,https://arxiv.org/abs/2608.10692,,,2026-08-11T09:14:53+00:00,2026-08-17T04:57:50.567198+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10679,ENTLORE: A Graph-Grounded Benchmark for Latent Organizational Reasoning in Enterprise Question Answering,Akrin Zheng; Alexander Wu; Alaia Liu,https://arxiv.org/abs/2608.10679,,,2026-08-11T09:00:43+00:00,2026-08-17T04:57:50.591779+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10678,Auditing Chinese Web-scale Corpora via Sampled BPE Token Statistics,Qingjie Zhang; Ziqi Tang; Jie Zhang; Gelei Deng; Jinfeng Li; YueFeng Chen; Yitong Yang; Hui Xue; Tianwei Zhang; Han Qiu,https://arxiv.org/abs/2608.10678,,,2026-08-11T08:58:06+00:00,2026-08-17T04:57:50.611763+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10676,Self-Correcting Long-Horizon Search Agents via Tree-Structured Memory,Aijun Yang; Qianxue Guo; Ziyi Huang; Yuxuan Chen; Shiyou Qian; Jian Cao,https://arxiv.org/abs/2608.10676,,,2026-08-11T08:56:42+00:00,2026-08-17T04:57:50.629709+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10672,Longitudinal Evidence That General-Purpose Chatbots Actively Foster Relational Engagement,Lisa Mühl; Jessica M. Szczuka,https://arxiv.org/abs/2608.10672,,,2026-08-11T08:54:34+00:00,2026-08-17T04:57:50.648765+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10669,REDAgentBench: Executable Red Teaming and Faithful Measurement of LLM Agent Systems,Zixing Chen; Xingyuan Liu; Jie Zhu; Huaixia Dou; Shuo Jiang; Junhui Li; Lifan Guo; Feng Chen; Chi Zhang,https://arxiv.org/abs/2608.10669,,,2026-08-11T08:48:54+00:00,2026-08-17T04:57:50.668920+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10668,FITTER: Vocabulary-Agnostic Cross-Domain Inference on Temporal Knowledge Graphs,Jiaxin Pan; Mojtaba Nayyeri; Osama Mohammed; Daniel Hernandez; Rongchuan Zhang; Cheng Cheng; Steffen Staab,https://arxiv.org/abs/2608.10668,,,2026-08-11T08:47:58+00:00,2026-08-17T04:57:50.689180+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10665,VERDICT: Training-Free Step-Wise Verification of Multimodal Reasoning via Disagreement-Aware Consensus,Rohit Sinha; Kunal Tilaganji; Tanuja Ganu; Nagarajan Natarajan; Amit Sharma; Vineeth Balasubramanian,https://arxiv.org/abs/2608.10665,,,2026-08-11T08:46:38+00:00,2026-08-17T04:57:50.705747+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10664,Operationalising Relative Causal Knowledge: Backbone Identifiability from Private Reports on a Shared Outcome,Fabrizio Russo; Mark Somers,https://arxiv.org/abs/2608.10664,,,2026-08-11T08:46:18+00:00,2026-08-17T04:57:50.724027+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10660,Cross-View Sequential Visual Localization with Spatio-Temporal Context Modeling for Autonomous Driving,Jiaping Wang; Shaobo Li; Zhen Wang,https://arxiv.org/abs/2608.10660,,,2026-08-11T08:44:42+00:00,2026-08-17T04:57:50.742245+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10650,Decision-Aware Approximation of Belief Functions for Evidential Combinatorial Optimization,Sohaib Afifi,https://arxiv.org/abs/2608.10650,,,2026-08-11T08:34:28+00:00,2026-08-17T04:57:50.760620+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10644,Curate Before You Connect: Identity and Ontology Tagging in a Production Knowledge Graph,Vaibhav Dangaich; Kevin Lewis; Kundeshwar Pundalik,https://arxiv.org/abs/2608.10644,,,2026-08-11T08:30:37+00:00,2026-08-17T04:57:50.782017+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10635,MedUP: Awakening Unified Understanding and Perception in Medical Vision-Language Models,Yuan Wang; Hualiang Wang; Yixin Chen; Songtao Jiang; Shujian Gao; Jiaming Lin; Siming Fu; Jian Wu; Zuozhu Liu,https://arxiv.org/abs/2608.10635,,,2026-08-11T08:22:13+00:00,2026-08-17T04:57:50.801993+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.11275,Every pooling rule has its world: matching probability combination rules to situations and stakes,Tanel Tammet; Priit Järv; Dirk Draheim,https://arxiv.org/abs/2608.11275,https://github.com/tammet/poolingworlds,0,2026-08-11T08:11:20+00:00,2026-08-17T04:57:50.824208+00:00,2026-08-17T04:57:03.168267+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.11274,Agent Safety Should Be a Runtime Contract,Albus W. Ng; Yi Han; Jusheng Zhang; Wenhao Wang,https://arxiv.org/abs/2608.11274,,,2026-08-11T08:01:05+00:00,2026-08-17T04:57:50.844080+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10605,Compute-Optimal Is Not Cluster-Optimal: Systems-Aware Scaling for Sparse Mixture-of-Experts,Soumajyoti Sarkar; Yuxin Tang; Sheng Zha,https://arxiv.org/abs/2608.10605,,,2026-08-11T07:49:00+00:00,2026-08-17T04:57:50.862898+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10601,Inferential Capability Does Not Determine Legal Scope,Nicola Fabiano,https://arxiv.org/abs/2608.10601,,,2026-08-11T07:39:53+00:00,2026-08-17T04:57:50.880392+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10595,DegradeQuery: Counterfactual Tuple Pretraining for Context-Aware PROTAC Degradation Prediction,Dong Xu; Zhangfan Yang; Jiantao Wu; Zexuan Zhu; Jianqiang Li; Junkai Ji,https://arxiv.org/abs/2608.10595,,,2026-08-11T07:25:41+00:00,2026-08-17T04:57:50.902007+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10589,$π$-SUB: A Physics-Informed Synthetic Underwater Benchmark Dataset for Underwater Image Enhancement,Namritha Lasyapriya Maddali; Rajini Makam; Suresh Sundaram; Narasimhan Sundararajan,https://arxiv.org/abs/2608.10589,https://github.com/airl-iisc/pi-SUB,0,2026-08-11T07:16:53+00:00,2026-08-17T04:57:50.924340+00:00,2026-08-17T04:57:03.844235+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10588,A HamNoSys-Guided Dataset and Baselines for Fine-Grained Isolated Handshape Recognition in Sign Language,Ushnish Sarkar; Suvajit Patra; Bhaswar Chattopadhyay; Pranab Singha Roy; Tapas Samanta,https://arxiv.org/abs/2608.10588,,,2026-08-11T07:16:52+00:00,2026-08-17T04:57:50.942570+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10584,HexEval: An Evidence-Driven Hexagonal Framework for Multidimensional Scholar Assessment,Xiaokang Qu; Yiting Lin,https://arxiv.org/abs/2608.10584,,,2026-08-11T07:11:49+00:00,2026-08-17T04:57:50.961866+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10579,Agentic Instruction Data Selection: Let DataMaster Interpret Your Intent,Fanqi Zhou; Qiaosheng Chen; Zixian Huang; Gong Cheng,https://arxiv.org/abs/2608.10579,https://github.com/nju-websoft/DataMaster,0,2026-08-11T07:05:05+00:00,2026-08-17T04:57:50.982680+00:00,2026-08-17T04:57:04.541369+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10567,DashArena: Benchmarking LLMs on Interactive Analytic Dashboard Generation,Xiaotong Wang; Dazhen Deng,https://arxiv.org/abs/2608.10567,,,2026-08-11T06:54:37+00:00,2026-08-17T04:57:51.001252+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10553,Retrieval-Corrected Conformal Prediction for Time Series,Sangjin Jin; Kangmin Kim; Junhyeong Lee; Yongjae Lee,https://arxiv.org/abs/2608.10553,https://github.com/jinsaaang/rccp,1,2026-08-11T06:43:01+00:00,2026-08-17T04:57:51.027486+00:00,2026-08-17T04:57:05.191656+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10549,Reinforcement Learning-Based Laser Cutting Machine Parameter Optimization,Khanh Quan Pham; Majid Kundroo; Geunwoo Ban; Seongho Bae; Taehong Kim,https://arxiv.org/abs/2608.10549,,,2026-08-11T06:39:20+00:00,2026-08-17T04:57:51.050969+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10544,Flow Straight to Reality: Perceptually Consistent Flow Matching for Efficient Image Restoration,Sangwoo Jo; Donggeun Ko; Jayeon Kang; Youngsang Kwak; Jaehwa Kwak; Sungjoon Choi,https://arxiv.org/abs/2608.10544,https://github.com/aiimaginglab/PCFlow,2,2026-08-11T06:37:10+00:00,2026-08-17T04:57:51.073716+00:00,2026-08-17T04:57:05.926135+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10545,ImpactHO: Importance-Aware KV Cache Transfer for Multi-User Edge LLM Handover,Minwoo Kim; Soochang Song; Namyoon Lee; Bang Chul Jung; Yongjune Kim,https://arxiv.org/abs/2608.10545,,,2026-08-11T06:37:10+00:00,2026-08-17T04:57:51.091658+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10538,SKILLER: Language-Level Reinforcement Learning for Reusable Skill Extraction in Small Language Models,Chenhao Dang; Siyuan Xiong; Conghui He; Weijia Li,https://arxiv.org/abs/2608.10538,https://github.com/DANG-ai/SKILLER,2,2026-08-11T06:22:02+00:00,2026-08-17T04:57:51.114867+00:00,2026-08-17T04:57:06.633396+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10537,Measuring Semantic Abstractness of SAE Features via Nonlocality,Chuqiao Lin; Shivaji Sondhi; Xiao-Liang Qi,https://arxiv.org/abs/2608.10537,,,2026-08-11T06:19:48+00:00,2026-08-17T04:57:51.140659+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10530,"On Understanding, Identifying, and Mitigating Vulnerabilities in Agentic Large Language Models",Md Jafrin Hossain; Mohammad Arif Hossain; Nirwan Ansari,https://arxiv.org/abs/2608.10530,,,2026-08-11T06:11:26+00:00,2026-08-17T04:57:51.160414+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10529,Robust Multi-Agent Bandits with Heavy-Tailed Rewards and Information Asymmetry,Daphne Feng; Ricardo Parada; Lily Jiang; Sophia Yi; William Chang,https://arxiv.org/abs/2608.10529,,,2026-08-11T06:10:42+00:00,2026-08-17T04:57:51.179683+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10526,Coordinating the Unknown Lipschitz Constant in Multiplayer Bandits,Ricardo Parada; Chenzhang Zhao; William Chang,https://arxiv.org/abs/2608.10526,,,2026-08-11T06:06:12+00:00,2026-08-17T04:57:51.198789+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10525,Dynamic Context Adapters: Efficiently Infusing History into Vision-and-Language Models,Yuhang Song; Bor-Jiun Lin; Jiaxu Liu; Te-Chuan Chiu; Anh Nguyen; Chun-Yi Lee,https://arxiv.org/abs/2608.10525,,,2026-08-11T06:05:05+00:00,2026-08-17T04:57:51.216825+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10524,Rethinking Text-Based Image Retrieval in Specific Domain,Jingyang Tan; Sheng Yang; Yuanpeng Chen; Jian Wang; Nianjin Ye; Chen Xing; Lanpeng Jia,https://arxiv.org/abs/2608.10524,,,2026-08-11T06:00:27+00:00,2026-08-17T04:57:51.239479+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10523,Improving TensorSketch Using Complex Random Variables,Amit Sharma; Mohammad Azhar Khan; Rameshwar Pratap; Keegan Kang,https://arxiv.org/abs/2608.10523,,,2026-08-11T05:59:25+00:00,2026-08-17T04:57:51.262560+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10522,Unlocking the Power of Medical Tabular Data via Semantic-Aware Multimodal Pre-training,Yingsheng Liu; Haiming Li; Jingmin Zhu; Jiajun Sun; Victoria Mar; Monika Janda; H. Peter Soyer; Zongyuan Ge; Zhen Yu,https://arxiv.org/abs/2608.10522,,,2026-08-11T05:57:09+00:00,2026-08-17T04:57:51.292548+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13604,"Cross-Disciplinary Taxonomy and Modeling of Misunderstanding Generation, Amplification, and Detection, from Pragmatics to AI Agents",Babak Abbaschian,https://arxiv.org/abs/2608.13604,,,2026-08-11T05:38:04+00:00,2026-08-17T04:57:51.320096+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10513,SafeCap: Improving LVLM Safety with Image Captioning Reinforcement Learning,Caoyuan Ma; Wenpu Liu; Weichu Xie; Tian Gu; Shilei Zhao; Lingxi Min; Shuai Dong; Yuqi Xu; Ji Zhao; Ziyue Wang; Wenzheng Chang; Taiqiang Wu; Yongfu Zhu; Wenqi Shao; Yinqiang Zheng,https://arxiv.org/abs/2608.10513,https://github.com/Safe-VLM/SafeCap,0,2026-08-11T05:37:59+00:00,2026-08-17T04:57:51.354679+00:00,2026-08-17T04:57:07.313597+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10509,MAP-Graph: Provenance-Aware Shared Memory for Multi-Agent Workflows,Yiqi Wang; Zihao Yan; Jiaqi Zhang; Zhangkai Wu; Mingkai Zheng; Zequn Sun; Yanming Zhu; Taotao Cai,https://arxiv.org/abs/2608.10509,,,2026-08-11T05:31:18+00:00,2026-08-17T04:57:51.383346+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10505,RadFusion: Towards Threshold-Controllable Radiology Report Generation,Ying Jin; Noel C. F. Codella; John Corring; Mu Wei; Dinei Florencio; Eric Horvitz,https://arxiv.org/abs/2608.10505,,,2026-08-11T05:23:48+00:00,2026-08-17T04:57:51.414349+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10504,MEGA: Self-Evolving Agent Optimization Infrastructure via Wisdom Graph,Jung Hwan Lee; Kyu Ho Lee; Gwang Hoon Yoo,https://arxiv.org/abs/2608.10504,,,2026-08-11T05:21:16+00:00,2026-08-17T04:57:51.451272+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10502,From Faulty Memories to Corrected Actions: Dependency-Guided Rollback Repair for Memory-Augmented Agents,Caili Yu; Yiqi Wang; Jiaqi Zhang; Yiqun Duan; Mingkai Zheng; Zhangkai Wu; Kaize Shi; Taotao Cai,https://arxiv.org/abs/2608.10502,,,2026-08-11T05:19:55+00:00,2026-08-17T04:57:51.489339+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10499,Exploration-Driven Personalized Federated Reinforcement Learning via Intrinsic Motivation,Md Rafid Islam; Rafsan Jany; Zahid Hasan; Ratun Rahman,https://arxiv.org/abs/2608.10499,,,2026-08-11T05:18:26+00:00,2026-08-17T04:57:51.511025+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10494,GeoForge: Non-Parametric Self-Evolving Agents for Earth-Observation Reasoning,Xin Xiao; Jiang Zhong; Junnan Zhu; Yingchao Feng; Peijin Wang; Yidan Zhang; Kaiwen Wei,https://arxiv.org/abs/2608.10494,,,2026-08-11T05:11:10+00:00,2026-08-17T04:57:51.524713+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10492,INSIDE the Student's Mind: Jointly Modeling Latent Reasoning and Action in LLM Student Simulators,Rose Niousha; Minwoo Kang; Narges Norouzi,https://arxiv.org/abs/2608.10492,,,2026-08-11T05:07:49+00:00,2026-08-17T04:57:51.537584+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10484,Lost in Reconstruction: Aligning Action Representations with Language in Vision-Language-Action Models,Li Wenjie; Yash Jangir; Ignacy Stepka; Yash Agarwal; Marion Kipsang; Yonatan Bisk,https://arxiv.org/abs/2608.10484,,,2026-08-11T04:57:17+00:00,2026-08-17T04:57:51.548816+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10483,Predicting Space Groups of Double Perovskites by LLM with Dynamic Few-Shot Learning,Jongwon Park; Inhyo Lee; Junhyeong Lee; Seunghwa Ryu,https://arxiv.org/abs/2608.10483,,,2026-08-11T04:53:56+00:00,2026-08-17T04:57:51.561106+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10480,Multi-Granular Rationale-Guided Molecular LLM for Property Prediction,Junwoo Park; Minyoung Shin; Cheol Soon Lee; Sujee Lee,https://arxiv.org/abs/2608.10480,,,2026-08-11T04:50:33+00:00,2026-08-17T04:57:51.575913+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10475,Evaluating Rational Contracting in Natural Language,Bhavyesh Sajja; Max Kleiman-Weiner; Roger Zimmermann; Tan Zhi-Xuan,https://arxiv.org/abs/2608.10475,,,2026-08-11T04:44:50+00:00,2026-08-17T04:57:51.585959+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10473,Critic-Free Pretraining for Efficient Online Reinforcement Learning Fine-Tuning,Daoyi Li; Yixian Zhang; Wenbo Ding; Yu Wang; Chao Yu,https://arxiv.org/abs/2608.10473,,,2026-08-11T04:38:32+00:00,2026-08-17T04:57:51.598598+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10471,RLMOpt: Adaptive Prompt Optimization via Recursive Language Models,Subhash Bangalore Satheesha; Nirvik Pande; Deepthi Duddempudi; Bharath Dandala,https://arxiv.org/abs/2608.10471,,,2026-08-11T04:35:05+00:00,2026-08-17T04:57:51.610201+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10464,Quantum Incremental Learning with Mixed State Prototypes,Yu Wu; Qianli Zhou; Xinyang Deng; Wen Jiang; Kang Hao Cheong; Witold Pedrycz,https://arxiv.org/abs/2608.10464,,,2026-08-11T04:22:42+00:00,2026-08-17T04:57:51.623275+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10459,MD-ProTector: Positioning Multiple Data-Driven Prototypes for LLM-Generated Text Detection,Jinmo Han; Jimin Hong; Chanyeong Moon; Ju Yeon Kang; Seonuk Kim; Nam Soo Kim,https://arxiv.org/abs/2608.10459,,,2026-08-11T04:14:10+00:00,2026-08-17T04:57:51.634579+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10450,Persistent Recursive Worlds Enable Autonomous Software Evolution,Beichen Huang; Zhenyu Liang; Bowen Zheng; Ran Cheng,https://arxiv.org/abs/2608.10450,,,2026-08-11T04:04:00+00:00,2026-08-17T04:57:51.648849+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10448,Rationale-Guided Learning for Multimodal Emotion Recognition,Sujung Oh; Jung Uk Kim; Sangmin Lee,https://arxiv.org/abs/2608.10448,,,2026-08-11T04:02:03+00:00,2026-08-17T04:57:51.661924+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10447,Towards Efficient Reasoning in LLM-Based Recommender Systems via Model Merging,Linh Dieu Le; Tong Chen; Shazia Sadiq; Hongzhi Yin; Ming Jin; Junliang Yu,https://arxiv.org/abs/2608.10447,https://github.com/linhledieu/REAM,0,2026-08-11T04:01:35+00:00,2026-08-17T04:57:51.676037+00:00,2026-08-17T04:57:08.634908+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10444,From Reasoning Depth to Reasoning Breadth: Evaluating Multi-Point Associative Reasoning in Large Language Models,Si'an Xie; Jiaxun Liu; Biao Yang; Wei Yuan; Fan Yang; Tingting Gao; Ming Wu,https://arxiv.org/abs/2608.10444,,,2026-08-11T03:58:23+00:00,2026-08-17T04:57:51.691235+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10442,FUSE: Frame-Unified Stress Estimation from Facial Video,Stefanos Gkikas; Thomas Kassiotis; Yang Guo; Guangliang Li; Giorgos Giannakakis,https://arxiv.org/abs/2608.10442,,,2026-08-11T03:49:44+00:00,2026-08-17T04:57:51.704250+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10438,Continuous Interaction Diffusion: A Diffusion-Native Runtime for Asynchronous Tool-Augmented Reasoning,Yuhang Cao,https://arxiv.org/abs/2608.10438,,,2026-08-11T03:35:59+00:00,2026-08-17T04:57:51.716367+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10434,Conversational versus Dashboard Explainable AI for UAV Intrusion Detection: An Empirical Study of Operator Trust and Reliance,Cong Chi Nguyen; Trang Mai Xuan; Vu-Duc Ngo; Kim-Ngan Thi Nguyen; Trong-Nghia Nguyen; Thien Van Luong,https://arxiv.org/abs/2608.10434,,,2026-08-11T03:31:59+00:00,2026-08-17T04:57:51.729856+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10431,What We Know about Responsible AI Practices in Industry: A Half Decade of Empirical Research,Wesley Hanwen Deng; Agathe Balayn; Andrew Selbst; Jason I. Hong; Motahhare Eslami; Kenneth Holstein; Hanna Wallach; Jennifer Wortman Vaughan; Solon Barocas,https://arxiv.org/abs/2608.10431,,,2026-08-11T03:29:48+00:00,2026-08-17T04:57:51.742139+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10430,Actionable Hallucination Detection: Translating Latent Uncertainty into Agentic Critique,Sanidhya Vijayvargiya; Rahul Lokesh,https://arxiv.org/abs/2608.10430,,,2026-08-11T03:26:16+00:00,2026-08-17T04:57:51.756561+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10427,Causality Sum Rules in Conventional Scattering Matrices,Ning Han; Rui Zhao; Shuxing Yang; Mingzhu Li; Hongsheng Chen; Yihao Yang,https://arxiv.org/abs/2608.10427,,,2026-08-11T03:18:47+00:00,2026-08-17T04:57:51.774924+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10424,Recovering Wasted Compute in Autoresearch Agents,Au Kwok Chun; Abhigyan Acherjee; Amrutha Rao; Zaiqian Chen; Kazem Meidani; C. Bayan Bruss; Micah Goldblum,https://arxiv.org/abs/2608.10424,,,2026-08-11T03:15:08+00:00,2026-08-17T04:57:51.791136+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10420,"Reasoning Shortcuts and Value Symmetries: What Symmetry Permits, Architecture Realizes, and Optimization Selects",Xin Xu,https://arxiv.org/abs/2608.10420,,,2026-08-11T03:10:20+00:00,2026-08-17T04:57:51.806226+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.10416,Riemann GeoResolver: A Non-Euclidean Attention Framework from Euclidean Resolver to Hyperbolic-Spherical Geometry,Liangchen Ge,https://arxiv.org/abs/2608.10416,,,2026-08-11T03:05:44+00:00,2026-08-17T04:57:51.820104+00:00,,
